ciudad,Año,Trimestre,Mes,Día,Índice,producto,temporada,id_ciudad,id_producto,evento,unidades_vendidas
tlaquepaque,2022,Qtr 2,junio,3,4995,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,4995,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,4995,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,4996,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,4996,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,4996,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,4996,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,613,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,613,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,613,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,613,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,614,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,614,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,614,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,614,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,615,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,615,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,615,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,615,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,616,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,616,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,616,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,616,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,6453,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,6453,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,6453,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,6453,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,6454,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,6454,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,6454,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,6454,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,6455,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,6455,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,6455,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,6455,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,6456,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,6456,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,6456,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,6456,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,7913,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,7913,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,7913,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,7913,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,7914,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,7914,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,7914,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,7914,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,7915,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,7915,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,7915,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,7915,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 2,junio,3,7916,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 2,junio,3,7916,bebida_energizante,verano,4,4,0,55
tlaquepaque,2022,Qtr 2,junio,3,7916,jugo,verano,4,3,0,51
tlaquepaque,2022,Qtr 2,junio,3,7916,refresco,verano,4,1,0,164
tlaquepaque,2022,Qtr 3,julio,3,2193,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,2193,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,2193,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,2193,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,2194,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,2194,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,2194,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,2194,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,2195,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,2195,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,2195,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,2195,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,2196,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,2196,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,2196,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,2196,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,3653,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,3653,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,3653,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,3653,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,3654,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,3654,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,3654,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,3654,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,3655,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,3655,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,3655,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,3655,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,3656,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,3656,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,3656,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,3656,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,5113,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,5113,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,5113,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,5113,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,5114,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,5114,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,5114,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,5114,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,5115,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,5115,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,5115,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,5115,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,5116,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,5116,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,5116,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,5116,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,6573,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,6573,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,6573,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,6573,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,6574,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,6574,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,6574,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,6574,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,6575,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,6575,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,6575,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,6575,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,6576,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,6576,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,6576,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,6576,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,733,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,733,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,733,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,733,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,734,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,734,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,734,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,734,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,735,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,735,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,735,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,735,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,736,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,736,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,736,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,736,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,8033,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,8033,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,8033,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,8033,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,8034,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,8034,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,8034,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,8034,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,8035,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,8035,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,8035,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,8035,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,julio,3,8036,agua,verano,4,2,0,135
tlaquepaque,2022,Qtr 3,julio,3,8036,bebida_energizante,verano,4,4,0,62
tlaquepaque,2022,Qtr 3,julio,3,8036,jugo,verano,4,3,0,78
tlaquepaque,2022,Qtr 3,julio,3,8036,refresco,verano,4,1,0,157
tlaquepaque,2022,Qtr 3,agosto,3,2317,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,2317,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,2317,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,2317,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,2318,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,2318,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,2318,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,2318,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,2319,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,2319,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,2319,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,2319,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,2320,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,2320,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,2320,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,2320,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,3777,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,3777,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,3777,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,3777,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,3778,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,3778,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,3778,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,3778,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,3779,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,3779,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,3779,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,3779,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,3780,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,3780,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,3780,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,3780,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,5237,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,5237,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,5237,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,5237,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,5238,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,5238,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,5238,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,5238,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,5239,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,5239,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,5239,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,5239,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,5240,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,5240,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,5240,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,5240,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,6697,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,6697,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,6697,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,6697,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,6698,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,6698,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,6698,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,6698,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,6699,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,6699,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,6699,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,6699,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,6700,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,6700,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,6700,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,6700,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,8157,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,8157,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,8157,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,8157,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,8158,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,8158,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,8158,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,8158,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,8159,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,8159,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,8159,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,8159,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,8160,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,8160,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,8160,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,8160,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,857,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,857,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,857,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,857,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,858,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,858,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,858,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,858,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,859,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,859,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,859,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,859,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,agosto,3,860,agua,verano,4,2,0,100
tlaquepaque,2022,Qtr 3,agosto,3,860,bebida_energizante,verano,4,4,0,46
tlaquepaque,2022,Qtr 3,agosto,3,860,jugo,verano,4,3,0,83
tlaquepaque,2022,Qtr 3,agosto,3,860,refresco,verano,4,1,0,158
tlaquepaque,2022,Qtr 3,septiembre,3,2441,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,2441,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,2441,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,2441,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,2442,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,2442,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,2442,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,2442,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,2443,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,2443,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,2443,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,2443,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,2444,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,2444,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,2444,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,2444,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,3901,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,3901,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,3901,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,3901,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,3902,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,3902,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,3902,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,3902,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,3903,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,3903,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,3903,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,3903,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,3904,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,3904,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,3904,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,3904,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,5361,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,5361,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,5361,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,5361,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,5362,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,5362,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,5362,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,5362,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,5363,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,5363,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,5363,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,5363,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,5364,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,5364,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,5364,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,5364,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,6821,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,6821,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,6821,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,6821,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,6822,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,6822,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,6822,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,6822,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,6823,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,6823,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,6823,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,6823,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,6824,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,6824,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,6824,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,6824,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,8281,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,8281,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,8281,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,8281,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,8282,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,8282,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,8282,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,8282,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,8283,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,8283,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,8283,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,8283,refresco,otonio,4,1,0,141
tlaquepaque,2022,Qtr 3,septiembre,3,8284,agua,otonio,4,2,0,109
tlaquepaque,2022,Qtr 3,septiembre,3,8284,bebida_energizante,otonio,4,4,0,49
tlaquepaque,2022,Qtr 3,septiembre,3,8284,jugo,otonio,4,3,0,59
tlaquepaque,2022,Qtr 3,septiembre,3,8284,refresco,otonio,4,1,0,141
